x,y,pet,t,ntzg,hour
8.464300751159962,49.48557474083015,41.4578,34.0318,22,14
8.464300260474618,49.48561971314445,41.5698,34.3128,22,14
8.464299769788047,49.4856646854584,41.1946,33.9706,22,14
8.464299279100247,49.48570965777201,41.0495,33.8315,22,14
8.46429878841122,49.485754630085246,41.6318,34.3988,22,14
8.464298297720966,49.48579960239815,42.0243,34.7593,22,14
8.464297807029483,49.485844574710676,42.7232,35.0122,22,14
8.46429731633677,49.48588954702285,35.6732,33.7242,22,14
8.464296825642831,49.485934519334684,45.7551,35.4481,20,14
8.464296334947665,49.48597949164615,45.7097,35.4497,20,14
8.46429584425127,49.48602446395726,45.8339,35.451,20,14
8.464295353553645,49.48606943626802,45.8331,35.4492,20,14
8.464294862854794,49.48611440857842,45.1753,35.4453,20,14
8.464294372154715,49.486159380888466,36.2111,33.9701,22,14
8.464293881453408,49.48620435319816,36.4604,33.9845,22,14
8.464293390750871,49.486249325507494,45.825,35.4391,20,14
8.464292900047107,49.486294297816485,45.8258,35.4409,20,14
8.464292409342116,49.48633927012511,45.8274,35.4434,20,14
8.464291918635897,49.48638424243338,45.4943,35.4473,20,14
8.46429142792845,49.4864292147413,32.6004,32.3294,25,14
8.464290937219772,49.48647418704886,44.2082,34.8352,22,14
8.46429044650987,49.486519159356064,44.828,35.107,22,14
8.464289955798737,49.48656413166292,45.4923,35.4053,20,14
8.464289465086377,49.486609103969414,45.7375,35.3255,20,14
8.464288974372788,49.486654076275556,45.8313,35.4463,20,14
8.464288483657972,49.48669904858135,45.8246,35.4386,20,14
8.464287992941928,49.486744020886775,45.8186,35.4326,20,14
8.464287502224655,49.48678899319186,45.8203,35.4283,20,14
8.464287011506155,49.486833965496565,45.7177,35.4247,20,14
8.464286520786425,49.48687893780094,44.1555,35.3045,22,14
8.46428603006547,49.48692391010494,43.6004,35.3514,22,14
8.464285539343283,49.48696888240861,43.2145,35.3445,22,14
8.464285048619873,49.48701385471191,43.7193,35.3723,22,14
8.464284557895231,49.48705882701486,36.1272,33.9062,22,14
8.46428406716936,49.487103799317445,45.691,35.418,20,14
8.464283576442265,49.48714877161967,45.8139,35.4179,20,14
8.464283085713939,49.48719374392156,45.8114,35.4174,20,14
8.464282594984386,49.48723871622309,45.813,35.417,20,14
